client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078524.mp3	মেলুহাৰ চৰ্চিত ৰক্ষাকৰ্তা শিৱই তেওঁৰ বন্ধু বৃহস্পতিৰ হত্যাকাৰী।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078525.mp3	যি কোনাে জাতিৰ ভিতৰত বহল হৈ পৰে সেয়ে জাতিটিৰ ভাবৰাজ্য গঢ়ি তোলে।	2	1	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078526.mp3	এনেকৈযে চাৰি বছৰ মৰি ঘূৰি শেহত তেওঁ কলিয়াবৰতেই এখন বাগিচাত মহৰী-কাম পায়।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078527.mp3	আহোম ৰাজবংশই যোৰহাটত ৰাজধানী স্থাপন কৰিছিল।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078528.mp3	ৰামচন্দ্ৰই পিতাৰ আজ্ঞাত ৰাজ্য এৰি বনবাস খাটিছিল।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078529.mp3	সক্ষমতা বা অক্ষমতা দেখুৱাইছে, তাকেইহে এই নাটকত পাব।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078530.mp3	মানুহটোৱে পেঁপুৱা লাগি কঁপে	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078531.mp3	কাজিৰঙা ৰাষ্ট্ৰীয় উদ্যান অসমৰ নগাঁও আৰু গোলাঘাট জিলাত অৱস্থিত এখন ৰাষ্ট্ৰীয় উদ্যান।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078532.mp3	এজন পণ্ডিতৰ হতুৱাই দিন বাৰ চোৱাই বহাগৰ চৌবিশ তাৰিখে বিয়া পাতিবলৈ স্থিৰ কৰিলে।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078533.mp3	আৰু ক'লে- "জংকি বাৰু বিচাৰিবলৈ যা।"	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078534.mp3	আগদিনা ইমান আগ্ৰহেৰে আগ বাঢ়ি পিচ দিনা পলাব কিয়?	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078535.mp3	নোৱাৰোঁ কি মই আৰু একো কামকে নকৰোঁ।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078536.mp3	আনটো কাৰণ হ'ল, বয়সষ্ঠ লোকসকল এটা সময়ত নিঃসংগ হৈ পৰে।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25078537.mp3	পৰহিয়েই আহিলা,তেও দেখাকে দিয়া নাই।	2	0	twenties	male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25081966.mp3	নাই বন্দুক, নাই বৰতোপ, নাই উৰাজাহাজ	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25081967.mp3	চকুৰ লগত সম্পৰ্ক থকা আনুষংগিক আৰু কিবা বেলেগ সমস্যাও আছে, তেন্তে সেই সম্ভাৱনা কম।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25081968.mp3	এনেতে তেজেৰে ৰাঙলী হৈ লভিতা আধা পাগলীৰ দৰে ওলাই আহে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25081969.mp3	এজনে ক'লে- "মণিৰ লগত বিয়াখন পাতিব পৰা হ'লে বেয়া নহ'লহেঁতেন।"	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25081970.mp3	মহাভাৰত খ্যাত পিতামহ ভীষ্মই শুক্ৰাচাৰ্য্যৰ পৰা ৰাজনীতিৰ শিক্ষা গ্ৰহণ কৰিছিল।	2	1					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093383.mp3	ইফালে আশ্ৰম এৰি কচ স্বগৃহলৈ উভতি যোৱাৰ বাতৰি পাই দেৱযানী বাউলী হৈ পৰিল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093384.mp3	মই কলিয়াবৰলৈ গৈছিলোঁ, এতিয়া অহাতে আছোঁ।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093385.mp3	তাকে মুখ ফুটাই ক'ব নোৱাৰি আঁতৰি গৈছে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093386.mp3	এনেকৈ মৰা মানুহ এটা লোকৰ ছোৱালী এজনীৰ টেটুত আঁৰি দিবা কিয়?	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093387.mp3	আনক নকলেও মই তেওঁক সঁচা কথা ক'বলৈ বাধ্য।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093388.mp3	কোৰআন শ্বৰীফ ইছলাম ধৰ্মৰ মূল ধৰ্মগ্ৰন্থ।	2	1					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093389.mp3	তোক ইয়াৰ পৰা কোনেও লৈ যাব নোৱাৰে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093390.mp3	তাৰ পাচত সমাজৰ আৰু তাৰ পাচত দেশৰ প্ৰতি কৰ্তব্য অবহেলা কৰা পাপে মোক চুব।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093391.mp3	মোৰ সৰুতে আই-বোপাই মৰিল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093392.mp3	নিদিওঁ, তই কি কৰিবি?	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093403.mp3	সিহঁতৰ মাত দূৰৰ পৰা মেঘৰ গজনি যেন শুনায়।	2	1					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093404.mp3	ডালিম পকি সৰি গ'ল, তেজা বাই গাভৰু হ'ল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093405.mp3	তেতিয়াহে তাৰ ভয় লাগিবলৈ ধৰিলে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093406.mp3	উত্তৰে নগাঁও আৰু গোলাঘাট জিলাৰ অংশ।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093407.mp3	দেউতাৰ এইটো কাণ্ড বহুদিন আমাৰ চুবুৰিত চৰ্চাৰ বিষয় বস্তু আছিলে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093424.mp3	কিন্তু কলিকতা বিশ্ববিদ্যালয়ৰ নিয়ম মতে, ষোল্ল বছৰ পূৰ হলেহে এণ্ট্ৰেন্স পৰীক্ষাত উত্তীৰ্ণ হৱ লাগে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093425.mp3	ইমান দিনে দুহেজাৰৰ ঠাইত কিজানি চাৰি হেজাৰ পুতিব পাৰিলেহেঁতেন।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093426.mp3	ঠিক সাধুও নহয় ভৌতিক কমেডী।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093427.mp3	আৰু দক্ষিণে ডিমা হাছাও জিলা আৰু নাগালেণ্ড ৰাজ্য।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093428.mp3	অনুবিক্ষণ যন্ত্ৰেৰে চালে বুজিব পাৰিবা যে গছ লতাৰ পাতত অসংখ্য সৰু সৰু বিন্ধা আছে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093439.mp3	এনে সময়ত এজন মানুহ জখলাবন্ধাৰ পৰা শিলঘাটৰ ফাললৈ গৈ আছিল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093441.mp3	নগৰখন আহোম ৰজাই পাতি দিয়া নামনি অসমৰ সেনা প্ৰধান বৰফুকনৰ ঘাটি আছিল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093442.mp3	উস্! গোলামৰ সঁচ, এতিয়ালৈকে ভাল টোপনিয়েই ভগা নাই।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093443.mp3	মানুহটোৱে ক'লে- "ভালকৈ শিক, নিশিকিবি?"	2	1					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093533.mp3	কোনো প্ৰকাৰে শিয়ালটোৱ দোণটো ডিঙিৰ পৰা গুচাব নোৱাৰিলে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093562.mp3	পাণ্ডুত ৰেলৰ ডাঙৰ ষ্টেচন আৰু জাহাজঘাট।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25093563.mp3	ডালিমীৰ হৃদয়ত আকৌ দুটি ভাবে খেলিব ধৰিলে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101229.mp3	সংসাৰৰ আন কাম-কাজ বা চিন্তা-ভাৱনাৰ পৰা নিজকে আঁতৰাই ৰাখিছে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101230.mp3	তেতিয়া মাক-জীয়েকে ভাত খালে আৰু শয্যাৰ আশ্ৰয় ল'লে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101231.mp3	আজি এয়া মহাৰাষ্ট্ৰৰ এক আমোদজনক ক্ৰিড়া।	2	1					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101232.mp3	যেতিয়া এখন ঘৰৰ গৃহিণী হ'বা	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101233.mp3	তই এতিয়া ভৰ বয়সত মোৰ লগত যুঁজি মৰিবলৈ আহিনে?	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101239.mp3	বৰাধান দোণ দেখি ৰং পাই সিজাই ৰ'দত শুকাই-উবাই চাউল উলিয়াই পিঠাগুৰি খুন্দিলে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101240.mp3	কেলৈ তেওঁ এই দুপৰ ৰাতি ভাবি চিন্তি অস্থিৰ?	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101241.mp3	শিৱসাগৰলৈকে আহি পাইছে তেওঁলোক।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101242.mp3	মণিৰামো সেই কাৰণেই বহুত বাৰ হতাশ হ'ব লগাত পৰিছিল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101243.mp3	আৰু হেনো বাপেকৰ দিনৰে সাঁচি থোৱা টকাও গোটাচেৰেক আছিল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101261.mp3	বহুতো হিমালয়ৰ শৃংগ হিন্দু, বৌদ্ধ আৰু শিখ ধৰ্মৰ পৱিত্ৰ বুলি ধৰা হয়।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101262.mp3	এইটোও নিঃসন্দেহ, কাৰণ সেইটোপোলাটো মই নিজ চকুৰে দেখিছিলোঁ।	2	1					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101263.mp3	বৰ্তমানেও ইয়াত বহুতো পুৰণি মঠ-মন্দিৰ দেখিবলৈ পোৱা যায়।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101264.mp3	কেইবামাহ বা বছৰ পিছতহে চিকিৎসক একোজনৰ ওচৰলৈ সন্তানটিক লৈ আনিবলৈ সময় উলিয়াবলৈ সক্ষম হৈছে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101265.mp3	বাহুল্যৰ বৰ্জনৰ স্বাৰ্থত সেই কাহিনী উল্লেখ কৰা নহ'ল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101281.mp3	ল'ৰা-ছোৱালীহালে মন্ত্ৰীক দেখি ক'লে যে- "জৰা আৰু জবা আমাৰ।"	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101282.mp3	কিন্তু তুলাই ভালকৈ কাপোৰ বব নেজানে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101284.mp3	তেওঁ গণেশক বৃহস্পতিৰ হত্যাকাৰী আৰু সতীৰ আক্ৰমণকাৰী হিচাপে চিহ্নিত কৰে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101286.mp3	এই গ্ৰন্থখনো ব্যতিক্ৰম হ'ব।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101288.mp3	গৰোগাই নিজৰ ককালৰ ৰুল মাৰি উলিয়াই মাৰিবলৈ ধৰে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101311.mp3	তাৰ টেটুত ধৰি যেতিয়া চোঁচোৰাই আনিম তেতিয়া সি গম পাব।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101313.mp3	মোৰ প্ৰেম, নাৰীত্বৰ দুৰ্বলতম অংশটোক ব্যৱহাৰ কৰি মোৰ সঁচা প্ৰেমক অপমান কৰিছা।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101315.mp3	কেতিয়াও মদ্যপান কৰাটো উচিত নহয় বুলি অনুভৱ কৰিলে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101317.mp3	আজি এই পৃথিৱী, বায়ু, পানী অগ্নিক সাক্ষী কৰি, তোমাক অভিশাপ দিলোঁ।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_25101319.mp3	পৰিষ্কাৰ-পৰিচ্ছন্নতা, স্বাস্থ্য সুৰক্ষা বিধি, বেমাৰৰ পৰা হাত সৰাৰ সাধাৰণ নিয়ম-প্রণালী আদি।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196854.mp3	ভিতৰত কাৰবাৰ কান্দোন শুনা গ'ল।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196855.mp3	গৰু চৰাওঁতে সদায় তাক লগত লৈ পোক, পৰুৱা, ফৰিং খুৱাই ফুৰে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196856.mp3	জিলাখনক তিনিখন জিলাত বিভক্ত কৰা হয়।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196857.mp3	তহঁতৰ নো খায় কোনে।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196858.mp3	থানে অঞ্চলৰ ৱ'চই ৰোড নামৰ ঠাইৰ পৰা।	2	0					as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196944.mp3	মাষ্টাৰ গ'লেই হয়	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196945.mp3	এতিয়া উৰুকাৰ দিনাই ঘৰটো নোলালে নহয়।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196946.mp3	সকলোৱে লাহে লাহে গৈ চিত্তৰ তুষ্টিৰে থূপ খাই গল্প আৰম্ভ কৰিবলৈ ধৰিলে।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196947.mp3	আকাশত ডাৱৰে দেখা দিলেই তোমালোকে বুজা যে অপলতে বৰষুণ আহিব	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27196948.mp3	কিনো ৰজা তুমি আভোল-ভোল হ'লা, জেশাহুৰে সৈতে পাশা খেলিলা।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206488.mp3	কিন্তু অধ্যয়নৰ লগে লগে আন কিছুমান গুণো আহৰণ কৰি ল'ব লাগিব।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206489.mp3	ইয়াৰ উদ্ভৱ উত্তৰ ভূটানত।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206490.mp3	খালি ধিতিঙ্গালি কৰি ফুৰাৰ পৰা কিমান অনিষ্ট হয় তাক বুজিব পাৰিবা।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206491.mp3	তদুপৰি ভাৰতৰ বোলছবি উদ্যোগো ইয়াতেই অৱস্থিত।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206492.mp3	পেটে পেটে ভাবিলে যে এইটো বৰ আচৰিত কথা।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206513.mp3	আপুনি চাওক, টকা নাপালে মই ইয়াৰ পৰা যাব নোৱাৰোঁ।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206514.mp3	দুঃখিত মনেৰে সোৱণশিৰীৰ মিৰিজাক গুচি গ'ল।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206515.mp3	যাৰ অগ্নিকোণৰ সন্ধ্যাচল পৰ্ব্বতত তিনিও সন্ধ্যাৰে পবিত্ৰমন বশিষ্ঠ মুনিৰ আশ্ৰম।	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206517.mp3	জুলীয়া আকৃতি যেনে পানী, গোটমৰা আকৃতি যেন বৰফ বা বৰষুণত পৰা শিল	2	0		male			as	
b2acd12d291dec013c2b090c70261406e855ca329c6274c0980706c40ac5314cc61c6fca395593ec59564a371bcf044063333fe62c17f81179f1c598a0577cca	common_voice_as_27206518.mp3	এই লোমবিলাকৰ নাম ‘কেশৰ’ এই কেশৰৰ পৰা সিংহৰ আকৃতি বৰ সুন্দৰ আৰু গহীন দেখায়	2	0		male			as	
